15326241	205162
15326241	208067
15326241	565272
15326301	505980
15328211	201789
15328301	501651
15334551	505766
15334571	565865
15334581	101161
15334591	101991
15334591	501424
15334601	505779
15334601	565704
15334681	503249
15334681	565875
15334701	101893
15334701	201701
15334701	568273
15334741	201701
15334901	508949
15334911	508949
15335031	101893
15335031	200480
15335031	508972
15335301	402421
15335301	565895
15335381	200480
15335421	214664
15335431	214656
15335481	101893
15335491	402483
15337401	208124
15337401	302252
15337411	208124
15337441	302560
15337541	201789
15337541	565859
15337591	208098
15337591	408922
15337591	506135
15337621	201780
15337991	567733
15338041	101893
15338041	501994
15338061	101893
15338061	501879
15338061	502019
15338441	506379
15338671	502019
15338711	551272
15343251	568247
15347651	563186
15347661	501909
15347671	501909
15347681	551180
15347691	201689
15347691	565799
15347701	216108
15347701	563186
15347741	101893
15347741	501909
15347821	111923
15347841	208071
15347851	101893
15347881	563186
15347901	501903
15348041	302384
15348061	201876
15348061	563169
15348071	208067
15348081	563171
15348091	208067
15348091	563170
15348101	100199
15348101	101893
15348101	563172
15348111	101893
15348111	507931
15348111	563173
15348121	208067
15348131	101991
15348141	101893
15348141	101991
15348141	568427
15348411	101893
15348441	401643
15348441	401646
15348511	565802
15348511	565834
15348651	216108
15348651	563186
15348671	101991
15348671	402220
15348681	212283
15348681	567808
15357741	404052
15357741	404057
15357831	559279
15359921	201899
15359921	201926
15359921	208108
15359941	403735
15360101	201899
15360111	201899
15360121	101893
15360121	201899
15360131	201899
15360271	101893
15360271	201926
15360271	565839
15360421	565841
15360571	101893
15360571	111967
15360571	201899
15360571	201926
15360571	204309
15360571	208098
15360571	403735
15360661	112908
15363981	100017
15363981	215250
15363991	202535
15367461	207985
15384771	201923
15384811	101893
15384811	112908
15384811	201899
15384811	201926
15384811	208067
15384811	565840
15384821	101893
15384821	201923
15384821	208067
15384821	565843
15385061	101893
15385061	214660
15385061	501747
15385071	101893
15385071	214637
15670931	201899
15670931	201912
15670931	211727
15671041	565762
15671161	201912
15671411	101893
15671411	204309
15671411	565842
15671451	302446
15671501	201899
15671501	302445
